-0.27137510976792034 -0.033641043444927354 -1
-0.49160486554780614 -0.4025290450110609 -1
0.1304711750220524 0.17716357787184345 1
0.39289724338381116 0.33955354582254715 1
-0.1187886762251702 -0.08329665193111424 -1
-0.046951990161071766 0.15668491175282118 1
-0.30533357243406645 -0.3648172905232855 -1
0.19367780799043754 -0.19774610144935156 -1
0.07192090745714363 -0.4986947612000143 -1
0.27062776731300775 0.4649208332007061 1
-0.11948205310176829 -0.13602373928905742 -1
0.15672906141986165 0.02251867544793662 1
0.342886800845588 -0.2480402497418911 1
0.3859199883705985 0.14770837973231488 1
0.49607689635923324 0.3213392309126797 1
0.4077051240593429 0.2207427048538957 1
-0.4242791006026597 0.2185142995104935 -1
-0.12920283246264863 0.428217559707457 1
-0.25310277074361465 0.43926781450562546 1
0.04351357712478088 0.22499985365281394 1
-0.3860445869918637 0.16760716820896893 -1
-0.20411895656796075 0.048566808110775406 -1
0.3683595616175829 0.19008060193423504 1
0.3563214795479325 -0.1611545016095859 1
-0.2886423481828859 -0.13474558320372 -1
-0.30420108308314575 -0.22290527584330333 -1
0.16380183656490654 -0.46359988838549404 -1
-0.36318843672701484 -0.4118062393651193 -1
0.29205103412434963 -0.3250260620519043 -1
0.43305787783493954 -0.3123797955234242 1
0.2142647177503506 0.06071870461901363 1
0.060350628034492204 0.29479030476573065 1
0.108661226860016 -0.25867084751221836 -1
0.304303974320163 -0.21627418950496613 1
0.08488930495104086 0.018824068241705794 1
0.07738960263031958 -0.12886556620169243 -1
0.31540614208749895 0.24076399969135986 1
-0.05658458399197697 -0.06584270340941933 -1
-0.07545747931912228 0.3922296744201579 1
-0.2512784608609333 -0.09017992948910869 -1
-0.3398999750084716 0.00903666412648274 -1
0.2653306806092688 0.1887040669470169 1
-0.2263636121973035 0.27224773241878586 1
0.4976036855004492 -0.2791372035607773 1
-0.4509882287446352 0.3109567347297635 -1
-0.19546913101937768 0.2768372770583942 1
0.020426634555855472 -0.40229855764123457 -1
0.03888079030065772 -0.3665080714954697 -1
-0.26981526970766156 -0.37907867454461064 -1
0.16178154677224676 0.42739037603974983 1
0.015134139148869852 0.02531342680096793 1
0.17240026843579337 -0.46020038072959046 -1
0.164211546568246 0.4971972578990804 1
0.4452388011035251 -0.4555520614449775 -1
-0.13585643332206965 -0.38909905334456973 -1
0.11866519243469786 -0.02938429433217804 1
0.3955877000740202 0.15441029802064743 1
-0.0006748106836633738 0.1525756439202689 1
0.3160809470436534 0.21943229341425097 1
0.14303765801490975 -0.4833078884734524 -1
-0.03438371248813621 0.48178331212929537 1
0.3826583978942425 0.4915980909006359 1
-0.29176773838986014 -0.14907065188865476 -1
0.44787177538514755 0.22612743641238897 1
-0.478178479988673 -0.27105063536166496 -1
0.46060227510021545 0.04976648973491893 1
-0.43123334732541996 0.27935976162481313 -1
0.377501804504606 0.07372231542677443 1
